Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
176,LICENCIAS_VAR,502.750000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
177,LICENCIAS_VAR,503.875000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
178,LICENCIAS_VAR,505.000000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
179,LICENCIAS_VAR,506.125000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
180,LICENCIAS_VAR,507.250000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
181,LICENCIAS_VAR,508.375000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
182,LICENCIAS_VAR,509.500000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
183,LICENCIAS_VAR,510.625000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
184,LICENCIAS_VAR,511.750000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
185,LICENCIAS_VAR,512.875000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
186,LICENCIAS_VAR,514.000000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
187,LICENCIAS_VAR,515.125000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
188,LICENCIAS_VAR,516.250000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
189,LICENCIAS_VAR,517.375000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
190,LICENCIAS_VAR,518.500000,,0.000000,Tone,67.0,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,
